OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,Join_Count_12,TARGET_FID_12,SIG_CD,SIG_ENG_NM,SIG_KOR_NM,MBSNCD,MBSNNM,BBSNCD,Urban,Elev,Slope,HSI,HSI_QUANTILE,HSI_QUANTILE_RANGE,MAP_NUM,MAP_NAME,구분,LV2_CODE,LV2_NAME,LC2Code,Shape_Length,Shape_Area
478,1,165779,1,20240,1,165779,48270,Miryang-si,밀양시,2021,밀양강,20,1,1,1,0.3695460,3,0.336645 - 0.965233,358083,유천, ,210,논,210,4000.000000000000000,1000000.000000000000000
479,1,159013,1,17512,1,159013,48270,Miryang-si,밀양시,2021,밀양강,20,1,1,1,0.1827000,2,0.173682 - 0.336644,358121,밀양, ,220,밭,220,4000.000000000000000,1000000.000000000000000
480,1,168244,1,21187,1,168244,48270,Miryang-si,밀양시,2021,밀양강,20,1,1,1,0.3090210,2,0.173682 - 0.336644,358083,유천, ,220,밭,220,4000.000000000000000,1000000.000000000000000
481,1,165161,1,19994,1,165161,48270,Miryang-si,밀양시,2021,밀양강,20,1,1,1,0.3377880,3,0.336645 - 0.965233,358083,유천, ,220,밭,220,4000.000000000000000,1000000.000000000000000
482,1,176858,1,24588,1,176858,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.3050520,2,0.173682 - 0.336644,358082,동곡, ,240,과수원,240,4000.000000000000000,1000000.000000000000000
483,1,176860,1,24590,1,176860,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.3890570,3,0.336645 - 0.965233,358082,동곡, ,240,과수원,240,4000.000000000000000,1000000.000000000000000
484,1,164569,1,19768,1,164569,48330,Yangsan-si,양산시,2021,밀양강,20,1,1,1,0.1483860,1,0.003985 - 0.173681,359053,상북, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
485,1,168260,1,21197,2,168260,31710,Ulju-gun,울주군,2021,밀양강,20,1,1,1,0.1127380,1,0.003985 - 0.173681,359053,상북, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
486,1,163329,1,19264,1,163329,48270,Miryang-si,밀양시,2021,밀양강,20,1,1,1,0.2246210,2,0.173682 - 0.336644,358122,내포, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
487,1,168865,1,21428,1,168865,48270,Miryang-si,밀양시,2021,밀양강,20,1,1,1,0.1948890,2,0.173682 - 0.336644,358084,남명, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
488,1,181794,1,26519,1,181794,47130,Gyeongju-si,경주시,2021,밀양강,20,1,1,1,0.2336440,2,0.173682 - 0.336644,359013,건천, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
489,1,173139,1,23122,1,173139,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.1663150,1,0.003985 - 0.173681,358071,송서, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
490,1,174982,1,23835,1,174982,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.1081570,1,0.003985 - 0.173681,358071,송서, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
491,1,164550,1,19753,1,164550,48270,Miryang-si,밀양시,2021,밀양강,20,1,1,1,0.3134560,2,0.173682 - 0.336644,358083,유천, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
492,1,165163,1,19996,1,165163,48270,Miryang-si,밀양시,2021,밀양강,20,1,1,1,0.2910900,2,0.173682 - 0.336644,358083,유천, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
493,2,170087,1,21913,1,170087,48270,Miryang-si,밀양시,2021,밀양강,20,1,1,1,0.2335280,2,0.173682 - 0.336644,358083,유천, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
494,1,174373,1,23601,1,174373,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.2463730,2,0.173682 - 0.336644,358072,청도, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
495,1,174392,1,23619,1,174392,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.3013540,2,0.173682 - 0.336644,358081,북지, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
496,1,178077,1,25056,1,178077,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.1786610,2,0.173682 - 0.336644,358081,북지, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
497,1,179313,1,25544,1,179313,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.2562410,2,0.173682 - 0.336644,358081,북지, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
498,1,172530,1,22885,1,172530,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.3551760,3,0.336645 - 0.965233,358072,청도, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
499,1,173783,1,23385,1,173783,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.3424530,3,0.336645 - 0.965233,358082,동곡, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
500,1,159646,1,17776,2,159646,48330,Yangsan-si,양산시,2021,밀양강,20,1,1,1,0.1302700,1,0.003985 - 0.173681,358122,내포, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
501,1,179334,1,25564,2,179334,47130,Gyeongju-si,경주시,2021,밀양강,20,1,1,1,0.1697530,1,0.003985 - 0.173681,359051,대현, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
502,1,161475,1,18508,1,161475,48270,Miryang-si,밀양시,2021,밀양강,20,1,1,1,0.2273530,2,0.173682 - 0.336644,358121,밀양, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
503,1,166396,1,20482,1,166396,48270,Miryang-si,밀양시,2021,밀양강,20,1,1,1,0.1797840,2,0.173682 - 0.336644,358083,유천, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
504,1,178710,1,25312,1,178710,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.3319480,2,0.173682 - 0.336644,358082,동곡, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
505,2,181781,1,26508,1,181781,47290,Gyeongsan-si,경산시,2021,밀양강,20,1,1,1,0.1841540,2,0.173682 - 0.336644,358044,당리, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
506,1,171926,1,22653,1,171926,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.4149520,3,0.336645 - 0.965233,358083,유천, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
507,1,179321,1,25551,1,179321,47820,Cheongdo-gun,청도군,2021,밀양강,20,1,1,1,0.2612270,2,0.173682 - 0.336644,358082,동곡, ,710,내륙수,710,4000.000000000000000,1000000.000000000000000
508,1,144271,1,11790,1,144271,26440,Gangseo-gu,강서구,2022,낙동강하구언,20,1,1,1,0.0749924,1,0.003985 - 0.173681,358162,김해, ,110,주거지역,110,4000.000000000000000,1000000.000000000000000
509,1,153501,1,15324,1,153501,48330,Yangsan-si,양산시,2022,낙동강하구언,20,0,1,1,0.2008810,2,0.173682 - 0.336644,359093,양산, ,110,주거지역,110,4000.000000000000000,1000000.000000000000000
510,2,139957,1,10103,1,139957,48250,Gimhae-si,김해시,2022,낙동강하구언,20,0,1,1,0.0821496,1,0.003985 - 0.173681,358162,김해, ,150,교통시설지역,150,4000.000000000000000,1000000.000000000000000
511,1,141806,1,10806,1,141806,26440,Gangseo-gu,강서구,2022,낙동강하구언,20,1,1,1,0.0576729,1,0.003985 - 0.173681,358162,김해, ,210,논,210,4000.000000000000000,1000000.000000000000000
512,2,144266,1,11785,1,144266,48250,Gimhae-si,김해시,2022,낙동강하구언,20,0,1,1,0.0663647,1,0.003985 - 0.173681,358162,김해, ,210,논,210,4000.000000000000000,1000000.000000000000000
513,1,145488,1,12277,1,145488,48250,Gimhae-si,김해시,2022,낙동강하구언,20,1,1,1,0.1207370,1,0.003985 - 0.173681,358161,무계, ,210,논,210,4000.000000000000000,1000000.000000000000000
514,1,149191,1,13722,1,149191,48250,Gimhae-si,김해시,2022,낙동강하구언,20,1,1,1,0.2000050,2,0.173682 - 0.336644,358124,물금, ,210,논,210,4000.000000000000000,1000000.000000000000000
515,2,143040,1,11291,1,143040,26440,Gangseo-gu,강서구,2022,낙동강하구언,20,1,1,1,0.0601678,1,0.003985 - 0.173681,358162,김해, ,220,밭,220,4000.000000000000000,1000000.000000000000000
516,1,156558,1,16534,1,156558,48270,Miryang-si,밀양시,2022,낙동강하구언,20,1,1,1,0.2134330,2,0.173682 - 0.336644,358121,밀양, ,220,밭,220,4000.000000000000000,1000000.000000000000000
517,2,141176,1,10562,2,141176,48129,"Jinhae-gu, Changwon-si",창원시 진해구,2022,낙동강하구언,20,1,1,1,0.0542806,1,0.003985 - 0.173681,358161,무계, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
518,1,156582,1,16554,2,156582,48330,Yangsan-si,양산시,2022,낙동강하구언,20,1,1,1,0.1030700,1,0.003985 - 0.173681,359091,통도사, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
519,1,157813,1,17050,2,157813,48330,Yangsan-si,양산시,2022,낙동강하구언,20,1,1,1,0.0817144,1,0.003985 - 0.173681,359091,통도사, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
520,1,162726,1,19017,1,162726,48330,Yangsan-si,양산시,2022,낙동강하구언,20,1,1,1,0.2277060,2,0.173682 - 0.336644,359091,통도사, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
521,2,145507,1,12296,1,145507,26320,Buk-gu,북구,2022,낙동강하구언,20,1,1,1,0.0426487,1,0.003985 - 0.173681,359131,동래, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
522,1,147960,1,13259,1,147960,48250,Gimhae-si,김해시,2022,낙동강하구언,20,1,1,1,0.1173560,1,0.003985 - 0.173681,358124,물금, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
523,1,154097,1,15542,1,154097,48250,Gimhae-si,김해시,2022,낙동강하구언,20,1,1,1,0.2178980,2,0.173682 - 0.336644,358123,봉림, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
524,1,155330,1,16029,1,155330,48250,Gimhae-si,김해시,2022,낙동강하구언,20,1,1,1,0.2005030,2,0.173682 - 0.336644,358121,밀양, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
525,1,155349,1,16045,1,155349,48330,Yangsan-si,양산시,2022,낙동강하구언,20,1,1,1,0.2046870,2,0.173682 - 0.336644,359093,양산, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
526,1,146111,1,12530,1,146111,48250,Gimhae-si,김해시,2022,낙동강하구언,20,1,1,1,0.1438870,1,0.003985 - 0.173681,358162,김해, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
527,1,154120,1,15564,1,154120,48330,Yangsan-si,양산시,2022,낙동강하구언,20,1,1,1,0.1459340,1,0.003985 - 0.173681,359093,양산, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
528,1,154121,1,15565,2,154121,48330,Yangsan-si,양산시,2022,낙동강하구언,20,1,1,1,0.1605760,1,0.003985 - 0.173681,359093,양산, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
529,1,149186,1,13717,1,149186,48250,Gimhae-si,김해시,2022,낙동강하구언,20,1,1,1,0.1879960,2,0.173682 - 0.336644,358124,물금, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
530,1,149803,1,13942,1,149803,48250,Gimhae-si,김해시,2022,낙동강하구언,20,1,1,1,0.1923090,2,0.173682 - 0.336644,358124,물금, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
531,1,141200,1,10585,2,141200,26230,Busanjin-gu,부산진구,2022,낙동강하구언,20,0,1,1,0.0965583,1,0.003985 - 0.173681,359131,동래, ,620,기타나지,620,4000.000000000000000,1000000.000000000000000
532,3,138734,1,9637,1,138734,26380,Saha-gu,사하구,2022,낙동강하구언,20,1,1,1,0.0249989,1,0.003985 - 0.173681,358162,김해, ,710,내륙수,710,4000.000000000000000,1000000.000000000000000
533,1,189810,1,29531,1,189810,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1146310,1,0.003985 - 0.173681,359023,불국, ,110,주거지역,110,4000.000000000000000,1000000.000000000000000
534,1,200885,1,33980,3,200885,47111,"Nam-gu, Pohang-si",포항시 남구,2101,형산강,21,1,1,1,0.0204706,1,0.003985 - 0.173681,369144,환호, ,150,교통시설지역,150,4000.000000000000000,1000000.000000000000000
535,1,190412,1,29764,1,190412,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1017970,1,0.003985 - 0.173681,359012,안강, ,210,논,210,4000.000000000000000,1000000.000000000000000
536,1,194108,1,31270,1,194108,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.0849226,1,0.003985 - 0.173681,359012,안강, ,210,논,210,4000.000000000000000,1000000.000000000000000
537,1,197806,1,32781,1,197806,47111,"Nam-gu, Pohang-si",포항시 남구,2101,형산강,21,1,1,1,0.1414980,1,0.003985 - 0.173681,359021,연일, ,210,논,210,4000.000000000000000,1000000.000000000000000
538,1,183031,1,26989,1,183031,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1743580,2,0.173682 - 0.336644,359014,경주, ,210,논,210,4000.000000000000000,1000000.000000000000000
539,1,183648,1,27222,1,183648,47130,Gyeongju-si,경주시,2101,형산강,21,0,1,1,0.2429710,2,0.173682 - 0.336644,359014,경주, ,210,논,210,4000.000000000000000,1000000.000000000000000
540,1,201490,1,34213,1,201490,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1024930,1,0.003985 - 0.173681,369143,포항, ,220,밭,220,4000.000000000000000,1000000.000000000000000
541,1,180582,1,26061,1,180582,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.2284230,2,0.173682 - 0.336644,359061,입실, ,220,밭,220,4000.000000000000000,1000000.000000000000000
542,1,192871,1,30748,1,192871,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.0981153,1,0.003985 - 0.173681,359012,안강, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
543,2,192886,1,30762,2,192886,47111,"Nam-gu, Pohang-si",포항시 남구,2101,형산강,21,1,1,1,0.0950867,1,0.003985 - 0.173681,359021,연일, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
544,1,204551,1,35340,1,204551,47113,"Buk-gu, Pohang-si",포항시 북구,2101,형산강,21,1,1,1,0.0655346,1,0.003985 - 0.173681,369133,용산, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
545,1,181800,1,26525,1,181800,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.2751420,2,0.173682 - 0.336644,359014,경주, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
546,1,184869,1,27662,1,184869,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1115270,1,0.003985 - 0.173681,359013,건천, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
547,1,185487,1,27886,1,185487,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1463050,1,0.003985 - 0.173681,359013,건천, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
548,1,191034,1,30016,1,191034,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1001440,1,0.003985 - 0.173681,359021,연일, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
549,1,191038,1,30020,1,191038,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1283210,1,0.003985 - 0.173681,359021,연일, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
550,1,192269,1,30516,1,192269,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1043250,1,0.003985 - 0.173681,359021,연일, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
551,1,192885,1,30761,1,192885,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.0712917,1,0.003985 - 0.173681,359021,연일, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
552,2,199033,1,33264,1,199033,47111,"Nam-gu, Pohang-si",포항시 남구,2101,형산강,21,1,1,1,0.1173280,1,0.003985 - 0.173681,369143,포항, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
553,2,203336,1,34896,2,203336,47113,"Buk-gu, Pohang-si",포항시 북구,2101,형산강,21,1,1,1,0.0943229,1,0.003985 - 0.173681,369143,포항, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
554,1,205786,1,35777,1,205786,47113,"Buk-gu, Pohang-si",포항시 북구,2101,형산강,21,1,1,1,0.1478640,1,0.003985 - 0.173681,369134,기계, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
555,1,175654,1,24129,2,175654,31710,Ulju-gun,울주군,2101,형산강,21,1,1,1,0.2269720,2,0.173682 - 0.336644,359052,서하, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
556,1,182429,1,26772,1,182429,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.2278140,2,0.173682 - 0.336644,359023,불국, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
557,1,186115,1,28124,1,186115,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.2035660,2,0.173682 - 0.336644,359023,불국, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
558,1,194735,1,31545,2,194735,47111,"Nam-gu, Pohang-si",포항시 남구,2101,형산강,21,1,1,1,0.1897590,2,0.173682 - 0.336644,359022,용덕, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
559,1,190426,1,29778,1,190426,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1494700,1,0.003985 - 0.173681,359021,연일, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
560,1,192263,1,30510,1,192263,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.0928183,1,0.003985 - 0.173681,359012,안강, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
561,1,192884,1,30760,1,192884,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.0819928,1,0.003985 - 0.173681,359021,연일, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
562,1,204557,1,35346,1,204557,47113,"Buk-gu, Pohang-si",포항시 북구,2101,형산강,21,1,1,1,0.1561170,1,0.003985 - 0.173681,369134,기계, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
563,1,176273,1,24372,2,176273,31710,Ulju-gun,울주군,2101,형산강,21,1,1,1,0.2084580,2,0.173682 - 0.336644,359052,서하, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
564,1,187347,1,28586,1,187347,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1457880,1,0.003985 - 0.173681,359023,불국, ,430,기타초지,430,4000.000000000000000,1000000.000000000000000
565,1,199030,1,33261,1,199030,47130,Gyeongju-si,경주시,2101,형산강,21,1,1,1,0.1214630,1,0.003985 - 0.173681,369143,포항, ,710,내륙수,710,4000.000000000000000,1000000.000000000000000
566,2,167054,1,20743,1,167054,31110,Jung-gu,중구,2201,태화강,22,0,1,1,0.2885430,2,0.173682 - 0.336644,359063,울산, ,110,주거지역,110,4000.000000000000000,1000000.000000000000000
567,1,169500,1,21691,1,169500,31710,Ulju-gun,울주군,2201,태화강,22,1,1,1,0.3143970,2,0.173682 - 0.336644,359054,언양, ,210,논,210,4000.000000000000000,1000000.000000000000000
568,1,176279,1,24378,1,176279,47130,Gyeongju-si,경주시,2201,태화강,22,0,1,1,0.2356390,2,0.173682 - 0.336644,359061,입실, ,210,논,210,4000.000000000000000,1000000.000000000000000
569,1,168273,1,21209,1,168273,31710,Ulju-gun,울주군,2201,태화강,22,1,1,1,0.3301600,2,0.173682 - 0.336644,359054,언양, ,220,밭,220,4000.000000000000000,1000000.000000000000000
570,1,169491,1,21684,1,169491,31710,Ulju-gun,울주군,2201,태화강,22,1,1,1,0.0909527,1,0.003985 - 0.173681,359053,상북, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
571,1,175056,1,23900,2,175056,31200,Buk-gu,북구,2201,태화강,22,1,1,1,0.1938630,2,0.173682 - 0.336644,359062,하서, ,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
572,1,167677,1,20986,1,167677,31200,Buk-gu,북구,2201,태화강,22,0,1,1,0.1776860,2,0.173682 - 0.336644,359064,정자, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
573,1,171363,1,22452,1,171363,31200,Buk-gu,북구,2201,태화강,22,1,1,1,0.2387460,2,0.173682 - 0.336644,359063,울산, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
574,2,172588,1,22932,1,172588,31200,Buk-gu,북구,2201,태화강,22,1,1,1,0.2603520,2,0.173682 - 0.336644,359063,울산, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
575,1,174427,1,23650,1,174427,31710,Ulju-gun,울주군,2201,태화강,22,1,1,1,0.2103210,2,0.173682 - 0.336644,359052,서하, ,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
576,1,178744,1,25344,1,178744,47130,Gyeongju-si,경주시,2201,태화강,22,1,1,1,0.1410430,1,0.003985 - 0.173681,359061,입실, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
577,2,167064,1,20753,2,167064,31170,Dong-gu,동구,2201,태화강,22,1,1,1,0.2160920,2,0.173682 - 0.336644,359064,정자, ,330,혼효림,330,4000.000000000000000,1000000.000000000000000
